Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,MA_30
2015-02-04,14.552666664123535,14.76533317565918,14.453332901000977,14.56999969482422,49581000,0.0008701251992371262,13.923809460231237,
2015-02-05,14.658666610717772,15.031999588012695,14.642666816711426,14.732666969299316,52843500,0.011164535201251935,14.06676183428083,
2015-02-06,14.800000190734863,14.893333435058594,14.43333339691162,14.490667343139648,48658500,-0.016426056915829212,14.2380952835083,
2015-02-09,14.358667373657228,14.528667449951172,14.13266658782959,14.498666763305664,52086000,0.0005520394593698796,14.355047634669713,
2015-02-10,14.50333309173584,14.699999809265137,14.333333015441896,14.419333457946776,80857500,-0.005471765552931496,14.475904873439244,
2015-02-11,14.147333145141602,14.315999984741213,13.8186674118042,14.186667442321776,146536500,-0.016135698387415576,14.493619237627302,
2015-02-12,12.904666900634766,13.53933334350586,12.885333061218262,13.525333404541016,234744000,-0.046616588460223096,14.34619072505406,
2015-02-13,13.526666641235352,13.732666969299316,13.394000053405762,13.584667205810549,92865000,0.004386864226918918,14.205428940909249,13.787844467163087
2015-02-17,13.713333129882812,13.713333129882812,13.43333339691162,13.623332977294922,59694000,0.0028462803614235366,14.046952656337194,13.754599984486898
2015-02-18,13.611332893371582,13.744667053222656,13.506667137145996,13.630666732788086,40704000,0.0005383231478952588,13.92409542628697,13.742088890075683
2015-02-19,13.666666984558104,14.162667274475098,13.583333015441896,14.11400032043457,77311500,0.035459277020091884,13.869143077305385,13.743044471740722
2015-02-20,14.052000045776367,14.506667137145996,13.987333297729492,14.473999977111816,89731500,0.025506564298148016,13.876952580043248,13.756733385721843
2015-02-23,14.37733268737793,14.546667098999023,13.755332946777344,13.822667121887209,127497000,-0.04500019733692007,13.824952534266881,13.749444516499837
2015-02-24,13.81933307647705,13.81933307647705,13.446666717529297,13.607333183288574,99054000,-0.015578320500655662,13.836666788373675,13.743777847290039
2015-02-25,13.662667274475098,13.809332847595217,13.505332946777344,13.583999633789062,58642500,-0.001714777553045277,13.836571420942034,13.747222264607748
2015-02-26,13.600000381469728,14.072667121887209,13.481332778930664,13.812666893005373,97093500,0.016833573717678796,13.863619123186385,13.753755601247152
2015-02-27,13.793333053588867,13.903332710266112,13.520000457763672,13.555999755859377,58231500,-0.0185820116516362,13.85295241219657,13.777422269185385
2015-03-02,13.513333320617676,13.555999755859377,13.055333137512209,13.155332565307615,118831500,-0.02955644716492256,13.715999875749862,13.789555581410726
2015-03-03,13.120667457580566,13.349332809448242,13.021332740783691,13.303999900817873,66484500,0.011300918070464627,13.54885700770787,13.803977807362875
2015-03-04,13.283332824707031,13.501333236694336,13.147333145141602,13.496000289916992,63330000,0.014431779204035822,13.50219031742641,13.827333386739095
2015-03-05,13.523332595825195,13.746000289916992,13.34333324432373,13.375332832336426,73155000,-0.008940979178158281,13.46904741014753,13.836355590820313
2015-03-06,13.280667304992676,13.383333206176758,12.8100004196167,12.925333023071287,100686000,-0.0336440083328029,13.37495218004499,13.819155597686768
2015-03-09,12.959333419799805,12.965999603271484,12.550000190734863,12.725333213806152,101050500,-0.015473474370690687,13.219618797302246,13.796022256215414
2015-03-10,12.564000129699709,12.899999618530272,12.506667137145996,12.687999725341797,83695500,-0.0029337926038629503,13.095618792942592,13.759955565134684
2015-03-11,12.743332862854004,13.07866668701172,12.734000205993652,12.916000366210938,74623500,0.017969786081706296,13.061428478785924,13.732755565643311
2015-03-12,12.916666984558104,12.963333129882812,12.649999618530272,12.73799991607666,62239500,-0.013781390917263936,12.980571338108607,13.714311122894287
2015-03-13,12.596667289733888,12.783332824707031,12.48799991607666,12.57866668701172,81514500,-0.01250849663327791,12.849523680550712,13.677600002288818
2015-03-16,12.800000190734863,13.060667037963867,12.653332710266112,13.046667098999023,84432000,0.037205883869277034,12.802571432931083,13.660044479370118
2015-03-17,13.028667449951172,13.247332572937012,12.929332733154297,12.982000350952148,73411500,-0.00495657224609003,12.810666765485491,13.624022261301677
2015-03-18,12.997332572937012,13.392000198364258,12.87399959564209,13.380666732788086,72313500,0.030709164308927006,12.904285839625768,13.584800052642823
2015-03-19,13.466667175292969,13.63933277130127,12.968667030334473,13.043333053588867,127128000,-0.025210528438961433,12.955047743661064,13.533911164601644
2015-03-20,13.16333293914795,13.265999794006348,13.041333198547363,13.20533275604248,64042500,0.012420115455768377,12.996380942208427,13.483000024159749
2015-03-23,13.233332633972168,13.366666793823242,13.164667129516602,13.308667182922363,39474000,0.007825204316233458,13.077904837472099,13.443600018819174
2015-03-24,13.43866729736328,13.586000442504885,13.31666660308838,13.447999954223633,54748500,0.010469325694766773,13.202095304216657,13.408577791849773
2015-03-25,13.218000411987305,13.239333152770996,12.846667289733888,12.953332901000977,85956000,-0.036783689389238594,13.188761847359794,13.359711106618246
2015-03-26,12.928000450134276,12.986000061035156,12.646666526794434,12.694000244140623,61920000,-0.020020535165919617,13.147618974958148,13.30995553334554
2015-03-27,12.604666709899902,12.619333267211914,12.09333324432373,12.333333015441896,129073500,-0.028412417028683024,12.99799987248012,13.270222187042236
2015-03-30,12.390000343322754,12.81666660308838,12.119999885559082,12.704667091369627,151342500,0.030108169094502202,12.949619020734515,13.240888849894207
2015-03-31,12.902000427246094,12.917332649230955,12.560667037963867,12.584667205810549,75399000,-0.009445338842494766,12.860952513558525,13.206266657511394
2015-04-01,12.579999923706056,12.81999969482422,12.403332710266112,12.505999565124512,56919000,-0.006251070401743664,12.746285711015974,13.168777751922608
2015-04-02,12.682000160217283,12.881999969482422,12.666666984558104,12.733332633972168,75156000,0.018177920738268627,12.644190379551478,13.122755495707194
2015-04-06,13.199999809265137,13.850000381469728,13.166666984558104,13.539999961853027,186837000,0.06335084074758979,12.7279999596732,13.091622161865235
2015-04-07,13.500666618347168,13.670666694641112,13.40933322906494,13.550000190734863,65218500,0.0007385693434276419,12.85028566632952,13.082533264160157
2015-04-08,13.880000114440918,14.0600004196167,13.724666595458984,13.844667434692385,94546500,0.0217466597645517,13.066190583365303,13.090444405873617
2015-04-09,13.895333290100098,14.024666786193848,13.7413330078125,14.005999565124512,57003000,0.011653015949509626,13.252095222473145,13.104511070251466
2015-04-10,13.989999771118164,14.109999656677246,13.93333339691162,14.0600004196167,61015500,0.0038555516327911654,13.462857110159737,13.112755521138508
2015-04-13,14.029333114624023,14.199999809265137,13.936667442321776,13.985333442687988,56373000,-0.005310595640134919,13.674190521240234,13.127066644032796
2015-04-14,13.904666900634766,13.965999603271484,13.699999809265137,13.830666542053224,45390000,-0.011059221524362672,13.830952508108956,13.149577776590982
2015-04-15,13.830666542053224,13.97266674041748,13.773332595825195,13.85533332824707,29286000,0.0017834849910409734,13.876000131879534,13.16795555750529
2015-04-16,13.846667289733888,13.944666862487791,13.752667427062988,13.779999732971191,24886500,-0.005437155028403029,13.908857209341866,13.177422205607096
2015-04-17,13.666000366210938,13.791999816894531,13.56666660308838,13.78600025177002,37048500,0.0004354513000803806,13.9004761832101,13.191111119588216
2015-04-20,13.785332679748535,13.856666564941406,13.59000015258789,13.684666633605955,38389500,-0.007350472676152298,13.85457147870745,13.216422239939371
2015-04-21,13.720000267028809,14.050000190734863,13.620667457580566,13.96066665649414,51487500,0.020168560205215513,13.840380941118513,13.257600021362304
2015-04-22,14.166666984558104,14.791999816894531,14.112667083740234,14.629332542419434,117945000,0.04789641514821552,13.93238081250872,13.322311115264892
2015-04-23,14.5513334274292,14.76533317565918,14.476667404174805,14.57333278656006,66168000,-0.0038279091473923943,14.03847599029541,13.37755552927653
2015-04-24,14.699999809265137,14.720000267028809,14.534000396728516,14.562000274658203,36417000,-0.0007776197845634769,14.139428411211286,13.438355541229248
2015-04-27,14.837332725524902,15.916666984558104,14.800000190734863,15.436667442321776,175089000,0.060065042656655354,14.376095226832799,13.533622233072917
2015-04-28,15.649999618530272,15.699999809265137,15.20199966430664,15.36533260345459,91281000,-0.004621129472000662,14.601714134216309,13.610911083221435
2015-04-29,15.33666706085205,15.664667129516602,15.175333023071287,15.49666690826416,59041500,0.00854744301337429,14.860571316310338,13.694733301798502
2015-04-30,15.359333038330078,15.526000022888184,15.011333465576172,15.06999969482422,58678500,-0.027532837607318283,15.019047464643206,13.75104440053304
2015-05-01,15.329333305358888,15.451333045959473,14.694000244140623,15.0686674118042,79225500,-8.840630703388364e-05,15.081809588841029,13.818555545806884
2015-05-04,15.211999893188477,15.648667335510254,15.140666961669922,15.36733341217041,66519000,0.01982033262823535,15.19523824964251,13.890622234344482
2015-05-05,15.850666999816896,15.966667175292969,15.275333404541016,15.529999732971191,86953500,0.010585201507501196,15.333523886544365,13.964666652679444
2015-05-06,15.606666564941406,15.631333351135254,15.213333129882812,15.362000465393066,79063500,-0.01081772507834955,15.322857175554548,14.028466669718425
2015-05-07,14.733332633972168,15.83199977874756,14.68333339691162,15.786666870117188,141838500,0.027643952080381284,15.383047785077776,14.122911135355631
2015-05-08,15.732666969299316,15.894000053405762,15.579999923706056,15.77400016784668,70023000,-0.000802367109835278,15.422666822160993,14.225577799479167
2015-05-11,15.752667427062988,16.191999435424805,15.687333106994627,15.965999603271484,85084500,0.012171892568897835,15.550666809082031,14.346666685740153
2015-05-12,16.007333755493164,16.42333221435547,15.879332542419434,16.31599998474121,95451000,0.021921607801995036,15.728857176644462,14.467044448852539
2015-05-13,16.507333755493164,16.553333282470703,16.149999618530273,16.211999893188477,81603000,-0.006374116918974937,15.8495238167899,14.587955538431803
2015-05-14,16.321332931518555,16.326000213623047,16.083332061767578,16.273332595825195,43438500,0.0037831669775971744,15.955714225769043,14.713533306121827
2015-05-15,16.261999130249023,16.626667022705078,16.166667938232422,16.589332580566406,67914000,0.019418271142708665,16.13104738507952,14.842066637674968
2015-05-18,16.46666717529297,16.65999984741211,16.399999618530273,16.583332061767578,50298000,-0.0003617094762363715,16.244856698172434,14.943511041005452
2015-05-19,16.562000274658203,16.733333587646484,16.40999984741211,16.47599983215332,55113000,-0.006472295749399448,16.345142364501953,15.041044362386067
2015-05-20,16.475332260131836,16.516000747680664,16.091333389282227,16.290000915527344,56334000,-0.011289082211751178,16.39142826625279,15.122555478413899
2015-05-21,16.20199966430664,16.441333770751953,16.157333374023438,16.374666213989258,29559000,0.005197378373454464,16.39980915614537,15.201511033376057
2015-05-22,16.358667373657227,16.573333740234375,16.333999633789062,16.51533317565918,33346500,0.008590523912465953,16.44314248221261,15.283355458577473
2015-05-26,16.511999130249023,16.799999237060547,16.433332443237305,16.497333526611328,52480500,-0.0010898750183484518,16.475142615182058,15.367088794708252
2015-05-27,16.567333221435547,16.633333206176758,16.3700008392334,16.495332717895508,51123000,-0.00012128073379813475,16.461714063371932,15.455911000569662
2015-05-28,16.468666076660156,16.786666870117188,16.336666107177734,16.76333236694336,54709500,0.016246998689338543,16.487428392682755,15.552844301859539
2015-05-29,16.733333587646484,16.857999801635742,16.6286678314209,16.719999313354492,56839500,-0.0025849904207780883,16.52228546142578,15.650844287872314
2015-06-01,16.76066780090332,16.773332595825195,16.49799919128418,16.6299991607666,37576500,-0.005382784466743784,16.570856639317103,15.745644251505533
2015-06-02,16.594667434692383,16.626667022705078,16.420000076293945,16.55666732788086,32022000,-0.004409611340134401,16.596856798444474,15.841377607981364
2015-06-03,16.546667098999023,16.71466636657715,16.46733283996582,16.599332809448242,26722500,0.0025769365731915794,16.608856746128627,15.929333146413168
2015-06-04,16.5,16.6200008392334,16.380666732788086,16.39466667175293,36804000,-0.01232978096437809,16.594190052577428,15.988177617390951
2015-06-05,16.399999618530273,16.64666748046875,16.3786678314209,16.609333038330078,45330000,0.013093670696398219,16.61047581263951,16.05604429244995
2015-06-08,16.72333335876465,17.25,16.687332153320312,17.086000442504883,75255000,0.028698768522178453,16.656571252005442,16.140177631378172
2015-06-09,17.02666664123535,17.182666778564453,16.94266700744629,17.066667556762695,39166500,-0.00113150446221999,16.70609528677804,16.194510968526206
2015-06-10,16.793333053588867,16.933332443237305,16.566667556762695,16.713333129882812,51817500,-0.020703187995237737,16.718000139508927,16.239444319407145
2015-06-11,16.884000778198242,16.95800018310547,16.69533348083496,16.76066780090332,30661500,0.0028321502750325855,16.747143064226425,16.28157768249512
2015-06-12,16.680667877197266,16.8973331451416,16.680667877197266,16.71266746520996,21334500,-0.0028638677326909834,16.76333372933524,16.33633327484131
2015-06-15,16.64666748046875,16.75200080871582,16.400667190551758,16.691999435424805,32793000,-0.0012366685227346297,16.805809838431223,16.39044434229533
2015-06-16,16.67533302307129,16.895999908447266,16.606666564941406,16.874666213989258,29770500,0.010943373157369374,16.843714577811106,16.440688769022625
2015-06-17,16.81133270263672,17.624000549316406,16.801332473754883,17.360666275024414,82693500,0.028800573289696096,16.882952553885325,16.501710987091066
2015-06-18,17.46666717529297,17.56399917602539,17.334667205810547,17.459333419799805,41740500,0.005683373161624372,16.93904767717634,16.57162208557129
2015-06-19,17.49333381652832,17.586666107177734,17.34000015258789,17.500667572021484,36945000,0.0023674530537807215,17.051524026053293,16.628755442301433
2015-06-22,17.476667404174805,17.626667022705078,17.04599952697754,17.319332122802734,68416500,-0.010361630404811084,17.131333214896067,16.680266507466634
2015-06-23,17.35466766357422,17.866666793823242,17.238000869750977,17.844667434692383,58062000,0.030332307745169373,17.293047496250697,16.742888768513996
2015-06-24,17.798667907714844,17.823333740234375,17.58133316040039,17.67799949645996,36184500,-0.009339929636816735,17.43390464782715,16.788288752237957
2015-06-25,17.76333236694336,18.0939998626709,17.683332443237305,17.91933250427246,42738000,0.013651601690611415,17.583142689296178,16.845199839274088
2015-06-26,17.926000595092773,17.94066619873047,17.733333587646484,17.805999755859375,57576000,-0.006324607704336294,17.646761757986887,16.89628874460856
2015-06-29,17.463333129882812,17.729999542236328,17.3799991607666,17.468000411987305,52183500,-0.018982328906347767,17.647999899727957,16.925577672322593
2015-06-30,17.65333366394043,18.06133270263672,17.600000381469727,17.884000778198242,46303500,0.02381499635902573,17.702761786324636,16.968933296203613
2015-07-01,18.073999404907227,18.17466735839844,17.856666564941406,17.94333267211914,31518000,0.003317596250232091,17.79190472194127,17.01784439086914
2015-07-02,18.68000030517578,18.82999992370605,18.220666885375977,18.667999267578125,107458500,0.04038639915454456,17.909523555210658,17.097111002604166
2015-07-06,18.59199905395508,18.779333114624023,18.420000076293945,18.64800071716309,61828500,-0.001071274437521974,18.04809515816825,17.172888819376627
2015-07-07,18.33333206176757,18.34666633605957,17.384666442871094,17.858667373657227,91576500,-0.04232804124569678,18.0394287109375,17.217666625976562
2015-07-08,17.288000106811523,17.386667251586914,16.95400047302246,16.997333526611328,93316500,-0.04823057784907436,17.923904963902064,17.234333292643228
2015-07-09,17.27199935913086,17.530000686645508,17.119333267211914,17.19466781616211,50011500,0.011609720385955313,17.884857450212753,17.25764446258545
2015-07-10,17.481332778930664,17.53333282470703,17.187999725341797,17.27666664123535,39163500,0.004768851945843755,17.798095430646622,17.27475560506185
2015-07-13,17.483333587646484,17.503332138061523,17.06999969482422,17.477333068847656,44404500,0.011614881028806812,17.731524058750697,17.30000006357829
2015-07-14,17.47333335876465,17.732667922973633,17.367332458496094,17.709999084472656,28614000,0.013312443878506386,17.59466688973563,17.336000061035158
2015-07-15,17.78266716003418,17.832666397094727,17.472000122070312,17.542667388916016,30324000,-0.009448430502932648,17.43676212855748,17.36886672973633
2015-07-16,17.614667892456055,17.81333351135254,17.54400062561035,17.778667449951172,24240000,0.013452917723576485,17.42533356802804,17.40817788441976
2015-07-17,18.166667938232425,18.36933326721192,17.883333206176758,18.310667037963867,75061500,0.029923479333326286,17.612952641078405,17.47204456329346
2015-07-20,18.33333206176757,19.11000061035156,18.16933250427246,18.817333221435547,74677500,0.027670547578698246,17.844761984688894,17.545644569396973
2015-07-21,18.003332138061523,18.233333587646484,17.770000457763672,17.784666061401367,91630500,-0.054878507378390284,17.917333330426896,17.56893342336019
2015-07-22,17.417999267578125,17.96266746520996,17.390666961669922,17.857999801635742,46575000,0.004123425201304931,17.97171429225377,17.595311164855957
2015-07-23,17.976667404174805,17.99333381652832,17.684667587280273,17.81333351135254,33408000,-0.0025011922264167596,17.986476353236608,17.631977844238282
2015-07-24,17.825332641601562,18.07266616821289,17.594667434692383,17.694000244140625,42547500,-0.0066990980175530845,18.008095332554408,17.663088925679524
2015-07-27,17.495332717895508,17.6286678314209,16.71933364868164,16.867332458496094,70413000,-0.046720231391331746,17.877904619489396,17.66824442545573
2015-07-28,17.049999237060547,17.69333267211914,16.78933334350586,17.654666900634766,58437000,0.04667806507496031,17.784190314156668,17.70033334096273
2015-07-29,17.618000030517578,17.859333038330078,17.46666717529297,17.58799934387207,41851500,-0.003776200204621105,17.608571188790457,17.724111111958823
2015-07-30,17.512666702270508,17.79599952697754,17.474000930786133,17.785999298095703,30519000,0.011257673505236987,17.608761651175364,17.73828887939453
2015-07-31,17.84000015258789,17.957332611083984,17.674667358398438,17.74333381652832,33339000,-0.0023988239767867015,17.59238079616002,17.747755559285483
2015-08-03,17.752666473388672,17.78066635131836,17.13800048828125,17.332666397094727,38302500,-0.023144884928617437,17.523714065551758,17.742155520121255
2015-08-04,17.333999633789062,17.781333923339844,17.222667694091797,17.75200080871582,35287500,0.02419330078904558,17.531999860491073,17.75657780965169
2015-08-05,17.57200050354004,18.06666755676269,17.360000610351562,18.0086669921875,93214500,0.014458436896063187,17.695047651018417,17.7620444615682
2015-08-06,16.63599967956543,17.0,15.7413330078125,16.408666610717773,219357000,-0.08884613070827718,17.5170476096017,17.71973336537679
2015-08-07,16.238666534423828,16.248666763305664,15.892666816711426,16.167333602905273,76101000,-0.014707655017798138,17.31409536089216,17.661333401997883
2015-08-10,15.876667022705078,16.197999954223633,15.736666679382324,16.076000213623047,62788500,-0.005649254943673188,17.069809777396067,17.603666750590005
2015-08-11,15.8100004196167,15.953332901000977,15.629332542419434,15.824666976928713,63973500,-0.015634065274604203,16.79571451459612,17.548888969421387
2015-08-12,15.666666984558104,15.98466682434082,15.515999794006348,15.878000259399414,55920000,0.0033702625495031224,16.587905066353933,17.482022285461426
2015-08-13,15.990667343139648,16.43199920654297,15.941332817077637,16.167333602905273,70338000,0.018222278547613824,16.361524036952428,17.42282231648763
2015-08-14,16.482667922973633,16.528667449951172,16.118000030517578,16.209999084472656,65472000,0.0026389930841606013,16.10457147870745,17.34088897705078
2015-08-17,17.03733253479004,17.106000900268555,16.700666427612305,16.999332427978516,107650500,0.04869422505161958,16.1889523097447,17.285933367411296
2015-08-18,17.025333404541016,17.39666748046875,16.90399932861328,17.381332397460938,62925000,0.022471468870960187,16.362380708966935,17.270022201538087
2015-08-19,17.35533332824707,17.376667022705078,17.001333236694336,17.016666412353516,54064500,-0.02098032399177252,16.496761594499862,17.270666631062827
2015-08-20,16.804000854492188,16.970666885375977,16.126667022705078,16.14533233642578,73587000,-0.05120474567775368,16.54257093157087,17.235688781738283
2015-08-21,15.733332633972168,16.253332138061523,15.36733341217041,15.38466739654541,98853000,-0.047113613026361856,16.472094808306014,17.172622140248617
2015-08-24,13.519332885742188,15.42666721343994,13.0,14.591333389282228,143724000,-0.05156653613722728,16.24695192064558,17.07642215092977
2015-08-25,15.368000030517578,15.393333435058594,14.607999801635742,14.66866683959961,64909500,0.005299957738899019,16.026761599949428,16.975044409434002
2015-08-26,15.195332527160645,15.199999809265137,14.36733341217041,14.989333152770996,74445000,0.021860631008791875,15.739618846348353,16.889933268229168
2015-08-27,15.399999618530272,16.316667556762695,15.387332916259766,16.19933319091797,114840000,0.08072407396744574,15.570761816842216,16.83728879292806
2015-08-28,16.124000549316406,16.76333236694336,16.10466766357422,16.565332412719727,82705500,0.022593474526899193,15.506285531180245,16.77911097208659
2015-08-31,16.374666213989258,16.996667861938477,16.367332458496094,16.604000091552734,70503000,0.00233425311787383,15.571809496198382,16.705333201090493
2015-09-01,16.022666931152344,16.399999618530273,15.79800033569336,15.908666610717772,81822000,-0.04187746789935953,15.646666526794432,16.64279988606771
2015-09-02,16.35333251953125,16.525333404541016,15.985333442687988,16.512666702270508,69438000,0.0379667326201818,15.921142714364189,16.5979554494222
2015-09-03,16.804000854492188,16.80533218383789,16.333332061767578,16.3713321685791,62922000,-0.008559158628931418,16.164380618504115,16.54988873799642
2015-09-04,16.05933380126953,16.272666931152344,15.880000114440918,16.1286678314209,55338000,-0.014822516253377382,16.3271427154541,16.497710990905762
2015-09-08,16.336666107177734,16.610666275024414,16.270000457763672,16.544666290283203,47073000,0.0257924872165749,16.37647601536342,16.486955451965333
2015-09-09,16.803333282470703,16.950000762939453,16.553333282470703,16.5939998626709,50862000,0.002981841490309778,16.380571365356445,16.451599884033204
2015-09-10,16.48200035095215,16.71466636657715,16.35533332824707,16.565332412719727,40635000,-0.0017275792568650639,16.375047411237443,16.417510986328125
2015-09-11,16.50933265686035,16.682666778564453,16.315332412719727,16.682666778564453,35262000,0.007083127758706009,16.48561886378697,16.380733235677084
2015-09-14,16.739999771118164,16.950000762939453,16.64466667175293,16.87933349609375,43363500,0.011788685834209334,16.537999834333146,16.351933224995932
2015-09-15,16.850000381469727,16.97333335876465,16.633333206176758,16.904666900634766,44002500,0.0015008533688181114,16.6141905103411,16.337666575113932
2015-09-16,16.869333267211914,17.525333404541016,16.858667373657227,17.483333587646484,66256500,0.03423117949694654,16.807714189801896,16.328711001078286
2015-09-17,17.597333908081055,17.700000762939453,17.37933349609375,17.471332550048828,53787000,-0.000686427307326376,16.94009508405413,16.310799853006998
2015-09-18,17.19733238220215,17.58799934387207,17.166667938232422,17.374666213989258,56446500,-0.005532854221774852,17.051618848528182,16.342999839782713
2015-09-21,17.59866714477539,18.10466766357422,17.053333282470703,17.613332748413086,91803000,0.013736467307306599,17.20133318219866,16.391199811299643
2015-09-22,17.268667221069336,17.510000228881836,17.058000564575195,17.395999908447266,54966000,-0.012339109416155347,17.303237915039062,16.435199801127116
2015-09-23,17.463333129882812,17.472000122070312,17.172000885009766,17.40399932861328,39012000,0.000459842504490382,17.378190176827566,16.487844212849936
2015-09-24,17.302000045776367,17.56333351135254,17.08066749572754,17.541332244873047,51723000,0.007890882645230857,17.469142368861608,16.54328861236572
2015-09-25,17.77400016784668,17.79400062561035,17.07666778564453,17.12733268737793,56601000,-0.02360137483948066,17.41828509739467,16.575288581848145
2015-09-28,17.156667709350586,17.319332122802734,16.44066619873047,16.562000274658203,73516500,-0.03300761554870424,17.288380486624582,16.58702195485433
2015-09-29,16.69733238220215,16.98200035095215,16.36400032043457,16.44333267211914,55548000,-0.00716505256437161,17.155332837785995,16.56848862965902
2015-09-30,16.799999237060547,16.82666778564453,16.1560001373291,16.559999465942383,73944000,0.007095082009808129,17.004856654575892,16.541110865275066
2015-10-01,16.500667572021484,16.566667556762695,15.808667182922363,15.991999626159668,68595000,-0.03429950833940998,16.804285185677664,16.50695530573527
2015-10-02,15.706666946411133,16.51333236694336,15.661999702453612,16.504667282104492,66360000,0.032057758124643954,16.675809179033553,16.518933137257893
2015-10-05,16.589332580566406,16.6560001373291,16.275333404541016,16.40999984741211,55348500,-0.005735797824596434,16.51419026511056,16.553110885620118
2015-10-06,16.0,16.20199966430664,15.70533275604248,16.097333908081055,78378000,-0.01905337856419076,16.367047582353866,16.60331090291341
2015-10-07,15.775333404541016,15.846667289733888,15.274666786193848,15.46399974822998,102210000,-0.03934404066335062,16.21019036429269,16.629821999867758
2015-10-08,15.338666915893556,15.381333351135254,14.753999710083008,15.114666938781738,91998000,-0.022590068231747584,16.020380973815918,16.63399979273478
2015-10-09,14.728667259216309,14.958000183105469,14.557332992553713,14.71266746520996,92376000,-0.02659664782558424,15.756476402282715,16.584444268544516
2015-10-12,14.866000175476074,14.866666793823242,14.351332664489746,14.371999740600586,57544500,-0.023154721971044845,15.525047847202845,16.511333179473876
2015-10-13,14.218667030334473,14.834667205810549,14.075332641601562,14.616666793823242,77572500,0.017023869860745666,15.255333491734095,16.445088736216228
2015-10-14,14.711333274841309,14.729999542236328,14.362000465393066,14.458666801452637,46566000,-0.010809577491181055,14.9765716280256,16.396755409240722
2015-10-15,14.428667068481444,14.781999588012695,14.24666690826416,14.753999710083008,42663000,0.020426012486898237,14.784666742597308,16.338133176167805
2015-10-16,14.869333267211914,15.36533260345459,14.857999801635742,15.133999824523926,65017500,0.025755735523108614,14.737523896353585,16.2968887646993
2015-10-19,15.100000381469728,15.40999984741211,14.996000289916992,15.206666946411133,37618500,0.00480158072748571,14.750666754586357,16.266155401865642
2015-10-20,15.1813325881958,15.239999771118164,13.466667175292969,14.20199966430664,223500000,-0.06606755350432658,14.677714211600167,16.18806651433309
2015-10-21,14.13266658782959,14.320667266845703,13.920000076293944,14.005999565124512,62272500,-0.013800880426347861,14.625428472246442,16.10179983774821
2015-10-22,14.104000091552734,14.383333206176758,13.960000038146973,14.114666938781738,42378000,0.0077586303749297425,14.553714207240514,16.020110988616942
2015-10-23,14.333333015441896,14.356666564941406,13.845999717712402,13.939332962036133,63532500,-0.01242211222596079,14.479523658752441,15.928666528066
2015-10-26,14.092000007629396,14.392000198364258,14.0,14.350666999816896,50871000,0.02950887527409196,14.421904700142997,15.84437764485677
